Data,Abertura,Maxima,Minima,VWAP D,Fechamento
11/5/2021 10:45,6159.61,6161.37,6134.49,6150.2,6135.66
11/5/2021 11:00,6135.66,6142.67,6128.06,6148.66,6141.5
11/5/2021 11:15,6141.5,6145.59,6125.73,6147.62,6145.01
11/5/2021 11:30,6144.42,6152.02,6137.41,6147.51,6139.75
11/5/2021 11:45,6139.75,6143.25,6128.06,6146.85,6129.23
11/5/2021 12:00,6129.82,6134.49,6108.2,6145.18,6108.78
11/5/2021 12:15,6108.78,6109.95,6090.67,6141.88,6101.77
11/5/2021 12:30,6101.77,6105.86,6093.59,6140.68,6104.11
11/5/2021 12:45,6103.53,6105.86,6097.68,6139.7,6102.36
11/5/2021 13:00,6101.77,6114.63,6095.35,6138.45,6109.95
11/5/2021 13:15,6109.95,6111.71,6100.6,6137.68,6106.45
11/5/2021 13:30,6107.03,6112.87,6102.94,6137.24,6111.12
11/5/2021 13:45,6111.12,6114.04,6107.62,6136.92,6110.54
11/5/2021 14:00,6110.54,6115.8,6105.28,6136.36,6115.21
11/5/2021 14:15,6115.21,6119.3,6108.2,6135.81,6115.8
11/5/2021 14:30,6115.8,6121.64,6111.71,6135.45,6117.55
11/5/2021 14:45,6117.55,6121.64,6112.29,6135.07,6113.46
11/5/2021 15:00,6113.46,6125.14,6109.37,6134.65,6123.39
11/5/2021 15:15,6123.97,6124.56,6116.38,6134.45,6118.13
11/5/2021 15:30,6118.13,6133.91,6116.96,6134.26,6131.57
11/5/2021 15:45,6131.57,6133.32,6115.8,6134.03,6118.13
11/5/2021 16:00,6118.13,6123.39,6113.46,6133.81,6121.64
11/5/2021 16:15,6122.22,6122.81,6112.29,6133.53,6115.8
11/5/2021 16:30,6116.38,6125.73,6114.04,6133.33,6122.22
11/5/2021 16:45,6122.81,6122.81,6112.29,6133.11,6114.04
11/5/2021 17:00,6114.63,6115.21,6102.94,6132.71,6112.29
11/5/2021 17:15,6111.71,6118.72,6107.62,6132.54,6115.8
11/5/2021 17:30,6115.8,6119.3,6110.54,6132.41,6113.46
11/5/2021 17:45,6113.46,6114.04,6107.62,6132.26,6112.87
12/5/2021 9:00,6126.9,6138,6117.55,6128.99,6132.15
12/5/2021 9:15,6131.57,6135.66,6114.04,6126.96,6120.47
12/5/2021 9:30,6119.88,6160.78,6119.3,6136.74,6135.07
12/5/2021 9:45,6135.07,6140.33,6115.21,6133.8,6118.13
12/5/2021 10:00,6117.55,6122.22,6098.85,6128.52,6111.12
12/5/2021 10:15,6111.12,6136.24,6108.78,6127.95,6132.74
12/5/2021 10:30,6132.74,6133.91,6116.38,6127.47,6121.05
12/5/2021 10:45,6120.47,6122.81,6110.54,6126.67,6111.71
12/5/2021 11:00,6112.29,6127.48,6111.12,6126.19,6119.3
12/5/2021 11:15,6118.72,6121.05,6101.77,6125.03,6104.69
12/5/2021 11:30,6104.69,6126.9,6104.11,6124.45,6123.39
12/5/2021 11:45,6123.97,6132.15,6111.12,6124.22,6129.23
12/5/2021 12:00,6128.65,6138,6119.3,6124.45,6131.57
12/5/2021 12:15,6131.57,6157.28,6126.31,6125.43,6156.69
12/5/2021 12:30,6156.69,6169.54,6149.68,6127.76,6153.19
12/5/2021 12:45,6153.19,6153.77,6143.25,6128.49,6147.34
12/5/2021 13:00,6147.93,6161.37,6146.18,6129.17,6159.61
12/5/2021 13:15,6159.61,6162.53,6148.51,6129.83,6154.35
12/5/2021 13:30,6153.77,6159.61,6152.6,6130.31,6158.44
12/5/2021 13:45,6158.44,6160.78,6143.84,6130.84,6145.59
12/5/2021 14:00,6146.18,6150.85,6131.57,6131.37,6149.68
12/5/2021 14:15,6149.1,6157.86,6147.93,6131.96,6152.02
12/5/2021 14:30,6152.6,6163.12,6149.1,6132.67,6151.43
12/5/2021 14:45,6151.43,6177.72,6150.85,6133.78,6171.88
12/5/2021 15:00,6171.88,6174.22,6164.29,6134.62,6168.96
12/5/2021 15:15,6168.96,6181.23,6167.79,6135.56,6180.65
12/5/2021 15:30,6180.65,6191.75,6170.71,6137.04,6185.32
12/5/2021 15:45,6185.32,6189.41,6176.56,6138.02,6187.07
12/5/2021 16:00,6187.07,6201.68,6185.32,6139.54,6200.51
12/5/2021 16:15,6200.51,6211.03,6196.42,6141.08,6204.6
12/5/2021 16:30,6204.6,6207.52,6197.59,6142.21,6203.43
12/5/2021 16:45,6204.01,6212.19,6199.93,6143.38,6208.1
12/5/2021 17:00,6208.1,6216.28,6206.94,6144.25,6212.19
12/5/2021 17:15,6212.78,6225.63,6209.86,6145.37,6220.37
12/5/2021 17:30,6220.37,6223.88,6216.28,6145.93,6219.79
12/5/2021 17:45,6219.21,6223.29,6206.94,6146.62,6211.61
13/05/2021 09:00,6206.35,6227.97,6202.26,6215.43,6204.01
13/05/2021 09:15,6203.43,6214.53,6193.5,6210.09,6206.35
13/05/2021 09:30,6206.35,6220.96,6167.79,6202.03,6170.13
13/05/2021 09:45,6170.13,6189.99,6169.54,6197.92,6185.32
13/05/2021 10:00,6185.32,6195.84,6175.39,6196.27,6192.91
13/05/2021 10:15,6193.5,6212.78,6189.41,6196.76,6203.43
13/05/2021 10:30,6202.85,6206.35,6174.22,6194.95,6182.98
13/05/2021 10:45,6182.98,6189.41,6149.68,6191.62,6159.03
13/05/2021 11:00,6159.61,6160.2,6147.34,6188.73,6150.85
13/05/2021 11:15,6151.43,6172.47,6150.27,6186.85,6171.88
13/05/2021 11:30,6171.3,6174.8,6156.11,6185.63,6166.62
13/05/2021 11:45,6166.62,6182.4,6160.78,6184.61,6176.56
13/05/2021 12:00,6176.56,6208.69,6175.39,6185.22,6206.94
13/05/2021 12:15,6206.94,6207.52,6186.49,6185.77,6193.5
13/05/2021 12:30,6193.5,6195.84,6175.97,6185.72,6189.41
13/05/2021 12:45,6189.41,6189.41,6173.05,6185.49,6178.89
13/05/2021 13:00,6178.89,6182.98,6168.96,6185.22,6171.88
13/05/2021 13:15,6172.47,6180.65,6167.79,6184.96,6169.54
13/05/2021 13:30,6169.54,6176.56,6161.37,6184.52,6172.47
13/05/2021 13:45,6173.05,6176.56,6168.38,6184.3,6174.22
13/05/2021 14:00,6174.22,6185.32,6173.05,6184.16,6180.65
13/05/2021 14:15,6180.06,6201.68,6179.48,6184.46,6197.59
13/05/2021 14:30,6197.59,6236.15,6194.67,6186.68,6228.55
13/05/2021 14:45,6229.14,6240.82,6222.71,6188.36,6230.31
13/05/2021 15:00,6230.31,6230.89,6212.78,6189.26,6216.87
13/05/2021 15:15,6217.45,6223.88,6210.44,6189.8,6215.12
13/05/2021 15:30,6215.12,6216.87,6204.6,6190.16,6207.52
13/05/2021 15:45,6208.1,6208.1,6192.33,6190.43,6198.17
13/05/2021 16:00,6198.76,6209.27,6189.99,6190.61,6203.43
13/05/2021 16:15,6202.85,6214.53,6200.51,6190.87,6202.26
13/05/2021 16:30,6202.26,6210.44,6199.34,6191.06,6207.52
13/05/2021 16:45,6207.52,6221.54,6204.01,6191.44,6217.45
13/05/2021 17:00,6216.87,6219.21,6208.1,6191.67,6215.12
13/05/2021 17:15,6214.53,6216.28,6206.94,6191.83,6216.28
13/05/2021 17:30,6215.7,6216.28,6198.17,6191.99,6204.6
13/05/2021 17:45,6204.01,6216.28,6192.91,6192.1,6209.86
14/05/2021 09:00,6187.07,6188.24,6169.54,6178.57,6172.47
14/05/2021 09:15,6172.47,6189.41,6161.95,6176.01,6186.49
14/05/2021 09:30,6186.49,6198.17,6167.21,6179.26,6181.23
14/05/2021 09:45,6181.23,6192.91,6175.97,6179.99,6188.24
14/05/2021 10:00,6187.66,6195.25,6172.47,6180.43,6178.31
14/05/2021 10:15,6178.89,6178.89,6159.03,6178.42,6167.21
14/05/2021 10:30,6166.62,6168.38,6153.19,6176.23,6155.52
14/05/2021 10:45,6155.52,6164.29,6149.68,6174.17,6154.35
14/05/2021 11:00,6154.94,6166.04,6153.77,6172.79,6156.69
14/05/2021 11:15,6156.69,6167.21,6156.11,6172.18,6166.62
14/05/2021 11:30,6166.62,6182.4,6159.61,6172.24,6175.39
14/05/2021 11:45,6175.97,6177.14,6154.94,6171.74,6158.44
14/05/2021 12:00,6158.44,6172.47,6157.86,6171.45,6171.88
14/05/2021 12:15,6172.47,6173.63,6154.94,6171.05,6155.52
14/05/2021 12:30,6154.94,6159.61,6147.93,6170.3,6155.52
14/05/2021 12:45,6155.52,6157.28,6144.42,6169.42,6156.69
14/05/2021 13:00,6156.69,6157.86,6152.02,6169.08,6154.35
14/05/2021 13:15,6154.94,6154.94,6137.41,6168.13,6142.09
14/05/2021 13:30,6142.09,6156.69,6140.33,6167.56,6154.94
14/05/2021 13:45,6155.52,6163.12,6149.1,6167.12,6159.03
14/05/2021 14:00,6159.03,6166.04,6155.52,6166.95,6161.37
14/05/2021 14:15,6161.95,6162.53,6158.44,6166.89,6160.78
14/05/2021 14:30,6161.37,6168.96,6157.86,6166.84,6166.04
14/05/2021 14:45,6166.04,6178.89,6163.12,6166.98,6177.14
14/05/2021 15:00,6176.56,6180.06,6163.7,6167.06,6164.29
14/05/2021 15:15,6164.29,6168.38,6160.78,6167.02,6165.46
14/05/2021 15:30,6166.04,6173.63,6163.7,6167.05,6166.04
14/05/2021 15:45,6166.62,6168.38,6159.03,6166.99,6159.03
14/05/2021 16:00,6159.61,6166.62,6157.86,6166.93,6164.29
14/05/2021 16:15,6164.29,6169.54,6163.12,6166.93,6167.21
14/05/2021 16:30,6166.62,6168.38,6164.87,6166.93,6166.62
14/05/2021 16:45,6167.21,6171.88,6161.95,6166.93,6167.21
14/05/2021 17:00,6167.21,6177.72,6167.21,6167.01,6176.56
14/05/2021 17:15,6177.14,6178.31,6170.13,6167.09,6171.88
14/05/2021 17:30,6171.88,6171.88,6157.86,6167.05,6162.53
14/05/2021 17:45,6162.53,6171.88,6157.86,6167.03,6169.54
17/05/2021 09:00,6187.07,6210.44,6181.23,6198.35,6202.26
17/05/2021 09:15,6202.26,6209.86,6187.66,6197.75,6195.84
17/05/2021 09:30,6195.84,6203.43,6185.32,6196.72,6194.67
17/05/2021 09:45,6194.67,6222.71,6192.91,6201.36,6222.13
17/05/2021 10:00,6222.13,6224.46,6195.25,6202.54,6204.01
17/05/2021 10:15,6204.01,6224.46,6201.09,6204.09,6219.21
17/05/2021 10:30,6218.62,6219.79,6209.27,6205.15,6213.36
17/05/2021 10:45,6213.36,6217.45,6192.91,6205.29,6193.5
17/05/2021 11:00,6193.5,6195.84,6184.74,6203.71,6188.24
17/05/2021 11:15,6188.24,6191.75,6173.05,6201.52,6177.14
17/05/2021 11:30,6177.14,6181.23,6165.46,6199.2,6169.54
17/05/2021 11:45,6169.54,6171.88,6144.42,6195.43,6145.01
17/05/2021 12:00,6145.59,6160.78,6143.25,6192.52,6156.11
17/05/2021 12:15,6156.11,6161.95,6147.93,6191.15,6160.2
17/05/2021 12:30,6160.2,6163.7,6152.02,6190.18,6153.77
17/05/2021 12:45,6153.77,6156.11,6148.51,6189.37,6154.94
17/05/2021 13:00,6154.94,6163.7,6152.02,6188.43,6163.7
17/05/2021 13:15,6163.7,6164.87,6155.52,6187.87,6161.95
17/05/2021 13:30,6161.95,6163.12,6157.86,6187.54,6161.37
17/05/2021 13:45,6160.78,6163.7,6153.77,6186.83,6156.11
17/05/2021 14:00,6155.52,6156.11,6137.41,6184.81,6147.93
17/05/2021 14:15,6147.34,6159.03,6146.76,6184.06,6156.69
17/05/2021 14:30,6157.28,6163.12,6154.35,6183.44,6160.78
17/05/2021 14:45,6160.2,6161.37,6152.02,6182.88,6157.28
17/05/2021 15:00,6157.86,6159.03,6149.1,6181.89,6156.11
17/05/2021 15:15,6155.52,6157.28,6151.43,6181.45,6154.35
17/05/2021 15:30,6154.94,6155.52,6149.68,6181.06,6153.19
17/05/2021 15:45,6153.19,6157.28,6145.59,6180.34,6149.1
17/05/2021 16:00,6149.68,6154.94,6148.51,6179.9,6152.02
17/05/2021 16:15,6151.43,6164.29,6150.85,6179.32,6161.37
17/05/2021 16:30,6160.78,6164.29,6158.44,6179.09,6159.61
17/05/2021 16:45,6159.61,6166.04,6159.03,6178.86,6161.37
17/05/2021 17:00,6160.78,6164.29,6155.52,6178.65,6160.78
17/05/2021 17:15,6160.2,6166.04,6159.61,6178.52,6163.12
17/05/2021 17:30,6162.53,6163.7,6156.69,6178.37,6157.86
17/05/2021 17:45,6157.86,6174.22,6157.86,6178.2,6173.63
18/05/2021 09:00,6157.86,6164.29,6133.32,6143.9,6133.91
18/05/2021 09:15,6133.91,6160.78,6130.99,6144.58,6146.76
18/05/2021 09:30,6146.18,6163.12,6145.01,6147.24,6161.95
18/05/2021 09:45,6161.95,6167.21,6153.19,6150.51,6157.28
18/05/2021 10:00,6156.69,6165.46,6150.85,6151.9,6157.28
18/05/2021 10:15,6157.28,6160.2,6146.18,6152.02,6150.85
18/05/2021 10:30,6150.27,6159.61,6140.92,6151.71,6153.77
18/05/2021 10:45,6153.19,6173.05,6150.27,6152.97,6166.04
18/05/2021 11:00,6166.04,6178.31,6162.53,6155,6166.04
18/05/2021 11:15,6166.04,6176.56,6161.95,6156.08,6166.04
18/05/2021 11:30,6166.62,6174.8,6163.12,6156.68,6171.88
18/05/2021 11:45,6171.3,6171.88,6154.94,6157.01,6156.69
18/05/2021 12:00,6156.69,6159.03,6135.07,6155.99,6136.83
18/05/2021 12:15,6136.83,6143.84,6133.32,6155,6143.25
18/05/2021 12:30,6143.84,6147.34,6121.64,6153.5,6123.39
18/05/2021 12:45,6122.81,6128.06,6119.3,6152.5,6126.31
18/05/2021 13:00,6125.73,6146.18,6125.73,6151.75,6144.42
18/05/2021 13:15,6145.01,6148.51,6136.83,6151.46,6138.58
18/05/2021 13:30,6138,6143.84,6134.49,6151.15,6135.07
18/05/2021 13:45,6135.66,6143.84,6132.15,6150.85,6139.75
18/05/2021 14:00,6139.75,6142.09,6135.66,6150.62,6136.83
18/05/2021 14:15,6136.83,6143.84,6136.83,6150.5,6142.67
18/05/2021 14:30,6142.09,6156.69,6142.09,6150.49,6153.77
18/05/2021 14:45,6153.77,6156.69,6148.51,6150.54,6153.77
18/05/2021 15:00,6153.77,6156.69,6146.76,6150.55,6148.51
18/05/2021 15:15,6148.51,6155.52,6144.42,6150.54,6148.51
18/05/2021 15:30,6147.93,6152.02,6143.84,6150.49,6150.27
18/05/2021 15:45,6150.27,6157.28,6141.5,6150.47,6145.59
18/05/2021 16:00,6145.59,6146.76,6134.49,6150.27,6138.58
18/05/2021 16:15,6138.58,6140.92,6134.49,6150.13,6136.83
18/05/2021 16:30,6136.83,6142.67,6134.49,6150.02,6140.33
18/05/2021 16:45,6140.92,6148.51,6139.16,6149.94,6147.34
18/05/2021 17:00,6147.34,6155.52,6142.67,6149.94,6153.19
18/05/2021 17:15,6153.77,6154.35,6149.1,6149.95,6150.27
18/05/2021 17:30,6149.68,6156.11,6146.18,6149.96,6156.11
18/05/2021 17:45,6155.52,6156.69,6147.34,6149.98,6154.35
19/05/2021 09:00,6184.15,6189.41,6173.63,6182.55,6180.06
19/05/2021 09:15,6180.06,6187.07,6177.14,6182.54,6183.57
19/05/2021 09:30,6184.15,6202.26,6182.4,6188.28,6194.08
19/05/2021 09:45,6194.08,6200.51,6189.99,6189.68,6193.5
19/05/2021 10:00,6193.5,6199.93,6182.4,6189.71,6183.57
19/05/2021 10:15,6184.15,6189.41,6171.88,6188.25,6174.22
19/05/2021 10:30,6174.8,6177.72,6163.12,6185.57,6169.54
19/05/2021 10:45,6169.54,6177.14,6162.53,6183.88,6175.97
19/05/2021 11:00,6176.56,6206.35,6175.39,6185.04,6197
19/05/2021 11:15,6197,6202.85,6185.9,6186.05,6188.24
19/05/2021 11:30,6187.66,6195.84,6182.98,6186.22,6189.99
19/05/2021 11:45,6189.99,6194.08,6182.98,6186.33,6192.33
19/05/2021 12:00,6192.33,6197.59,6175.39,6186.25,6178.31
19/05/2021 12:15,6178.89,6183.57,6166.04,6185.56,6170.71
19/05/2021 12:30,6170.13,6171.3,6161.37,6184.77,6167.79
19/05/2021 12:45,6167.79,6174.8,6159.03,6183.91,6160.2
19/05/2021 13:00,6160.2,6163.12,6152.02,6182.91,6161.37
19/05/2021 13:15,6161.37,6163.12,6155.52,6182.53,6163.12
19/05/2021 13:30,6163.12,6170.13,6160.2,6182.05,6166.62
19/05/2021 13:45,6166.62,6174.22,6165.46,6181.74,6170.13
19/05/2021 14:00,6170.13,6170.13,6160.78,6181.35,6164.87
19/05/2021 14:15,6164.87,6174.22,6163.12,6181.07,6165.46
19/05/2021 14:30,6166.04,6171.88,6162.53,6180.78,6171.3
19/05/2021 14:45,6171.88,6177.72,6168.96,6180.63,6171.3
19/05/2021 15:00,6171.3,6209.86,6161.37,6181.32,6199.34
19/05/2021 15:15,6199.34,6206.94,6176.56,6181.83,6184.15
19/05/2021 15:30,6184.15,6204.6,6181.23,6182.27,6204.01
19/05/2021 15:45,6203.43,6227.38,6203.43,6184.12,6221.54
19/05/2021 16:00,6222.13,6229.72,6219.79,6185.12,6222.71
19/05/2021 16:15,6222.71,6227.97,6213.95,6185.85,6218.04
19/05/2021 16:30,6217.45,6223.88,6215.12,6186.33,6219.21
19/05/2021 16:45,6218.62,6223.29,6213.36,6186.82,6218.04
19/05/2021 17:00,6218.04,6225.05,6213.36,6187.23,6221.54
19/05/2021 17:15,6221.54,6224.46,6217.45,6187.48,6222.71
19/05/2021 17:30,6222.13,6222.71,6213.36,6187.72,6215.7
19/05/2021 17:45,6215.7,6217.45,6210.44,6187.9,6213.95
20/05/2021 09:00,6204.6,6207.52,6184.15,6194.42,6186.49
20/05/2021 09:15,6187.07,6189.99,6178.89,6190.07,6185.9
20/05/2021 09:30,6185.9,6194.08,6180.06,6189.03,6192.91
20/05/2021 09:45,6192.33,6199.93,6178.31,6189.06,6191.16
20/05/2021 10:00,6191.75,6197,6183.57,6189.19,6187.66
20/05/2021 10:15,6187.07,6196.42,6180.06,6189.18,6187.07
20/05/2021 10:30,6187.66,6190.58,6175.97,6188.38,6181.81
20/05/2021 10:45,6181.81,6195.25,6177.14,6188.24,6193.5
20/05/2021 11:00,6193.5,6196.42,6184.15,6188.37,6192.33
20/05/2021 11:15,6192.33,6196.42,6182.98,6188.53,6190.58
20/05/2021 11:30,6190.58,6196.42,6186.49,6188.73,6186.49
20/05/2021 11:45,6187.07,6194.08,6184.15,6188.77,6192.91
20/05/2021 12:00,6192.91,6198.17,6185.9,6188.99,6191.75
20/05/2021 12:15,6191.75,6192.33,6187.66,6189.02,6189.99
20/05/2021 12:30,6189.99,6190.58,6170.13,6188.36,6173.05
20/05/2021 12:45,6173.05,6182.4,6171.3,6187.83,6180.06
20/05/2021 13:00,6179.48,6190.58,6174.22,6187.57,6189.41
20/05/2021 13:15,6189.41,6191.75,6186.49,6187.61,6188.24
20/05/2021 13:30,6188.82,6193.5,6185.32,6187.65,6186.49
20/05/2021 13:45,6185.9,6188.82,6181.23,6187.59,6187.07
20/05/2021 14:00,6187.07,6192.33,6183.57,6187.59,6184.74
20/05/2021 14:15,6184.74,6187.66,6181.23,6187.53,6184.15
20/05/2021 14:30,6184.15,6184.74,6178.89,6187.42,6181.81
20/05/2021 14:45,6181.81,6182.98,6175.39,6187.21,6178.89
20/05/2021 15:00,6178.89,6185.9,6173.05,6186.98,6185.9
20/05/2021 15:15,6185.32,6188.24,6180.06,6186.92,6180.65
20/05/2021 15:30,6180.65,6184.15,6176.56,6186.81,6183.57
20/05/2021 15:45,6182.98,6185.32,6171.88,6186.55,6173.63
20/05/2021 16:00,6173.05,6175.97,6163.7,6185.93,6166.04
20/05/2021 16:15,6166.62,6168.96,6164.87,6185.68,6166.62
20/05/2021 16:30,6167.21,6170.13,6164.29,6185.46,6166.62
20/05/2021 16:45,6166.62,6173.05,6166.04,6185.2,6170.13
20/05/2021 17:00,6170.13,6178.89,6169.54,6185.04,6177.72
20/05/2021 17:15,6177.72,6179.48,6175.39,6184.97,6178.31
20/05/2021 17:30,6178.89,6181.23,6178.31,6184.94,6178.89
20/05/2021 17:45,6178.89,6182.4,6174.8,6184.87,6180.65
21/05/2021 09:00,6181.23,6201.68,6177.14,6192.03,6201.09
21/05/2021 09:15,6200.51,6208.69,6189.41,6195.28,6193.5
21/05/2021 09:30,6193.5,6195.84,6181.81,6192.93,6185.32
21/05/2021 09:45,6184.74,6185.9,6170.13,6189.11,6171.88
21/05/2021 10:00,6171.88,6178.31,6164.29,6185.08,6176.56
21/05/2021 10:15,6176.56,6185.32,6169.54,6183.91,6181.81
21/05/2021 10:30,6181.81,6181.81,6170.13,6182.94,6174.22
21/05/2021 10:45,6174.8,6184.74,6173.63,6182.51,6180.65
21/05/2021 11:00,6180.65,6212.78,6180.06,6184.68,6210.44
21/05/2021 11:15,6209.86,6213.95,6198.17,6186.52,6201.09
21/05/2021 11:30,6201.09,6220.96,6195.84,6188.8,6209.27
21/05/2021 11:45,6209.27,6216.87,6205.18,6190.25,6211.03
21/05/2021 12:00,6211.03,6221.54,6208.1,6191.54,6212.19
21/05/2021 12:15,6212.19,6227.38,6209.27,6192.87,6224.46
21/05/2021 12:30,6224.46,6232.06,6220.37,6194.56,6222.71
21/05/2021 12:45,6222.71,6227.97,6218.62,6195.37,6226.8
21/05/2021 13:00,6226.8,6245.5,6223.88,6198.14,6234.4
21/05/2021 13:15,6234.4,6249,6233.81,6199.72,6243.16
21/05/2021 13:30,6243.16,6250.75,6240.82,6201.3,6243.16
21/05/2021 13:45,6243.16,6258.35,6241.41,6203.41,6254.84
21/05/2021 14:00,6254.26,6255.43,6246.08,6204.55,6250.75
21/05/2021 14:15,6251.34,6253.67,6244.91,6205.39,6247.83
21/05/2021 14:30,6247.83,6250.17,6240.82,6206.17,6243.74
21/05/2021 14:45,6243.74,6253.67,6241.41,6207.18,6248.42
21/05/2021 15:00,6248.42,6251.92,6243.74,6207.75,6245.5
21/05/2021 15:15,6244.91,6253.09,6244.33,6208.29,6251.34
21/05/2021 15:30,6250.75,6254.84,6247.25,6209.12,6253.67
21/05/2021 15:45,6253.67,6262.44,6252.51,6210.6,6261.85
21/05/2021 16:00,6261.27,6262.44,6253.09,6211.34,6253.67
21/05/2021 16:15,6253.67,6257.76,6250.17,6211.99,6253.09
21/05/2021 16:30,6252.51,6261.85,6252.51,6212.57,6261.27
21/05/2021 16:45,6261.27,6263.02,6254.84,6213.2,6261.85
21/05/2021 17:00,6261.85,6263.02,6254.26,6213.67,6254.26
21/05/2021 17:15,6254.26,6260.1,6251.34,6214.07,6258.35
21/05/2021 17:30,6258.35,6261.85,6255.43,6214.46,6258.35
21/05/2021 17:45,6257.76,6281.13,6257.18,6215.38,6271.79
24/05/2021 09:00,6268.87,6284.64,6251.92,6266.75,6253.09
24/05/2021 09:15,6252.51,6254.84,6241.99,6258.84,6243.16
24/05/2021 09:30,6243.16,6243.16,6226.22,6248.14,6233.23
24/05/2021 09:45,6232.64,6234.98,6226.8,6245.43,6226.8
24/05/2021 10:00,6227.38,6233.23,6222.13,6241.88,6228.55
24/05/2021 10:15,6229.14,6232.06,6224.46,6240.86,6226.8
24/05/2021 10:30,6226.22,6232.64,6218.62,6238.08,6226.8
24/05/2021 10:45,6227.38,6230.89,6216.28,6236.02,6221.54
24/05/2021 11:00,6221.54,6226.22,6217.45,6235.15,6224.46
24/05/2021 11:15,6224.46,6227.97,6219.21,6234.56,6219.79
24/05/2021 11:30,6220.37,6224.46,6218.04,6233.91,6221.54
24/05/2021 11:45,6221.54,6226.8,6211.61,6232.33,6218.62
24/05/2021 12:00,6218.04,6219.21,6209.27,6231.17,6217.45
24/05/2021 12:15,6216.87,6222.13,6213.95,6230.57,6220.96
24/05/2021 12:30,6220.37,6227.38,6218.04,6230.15,6225.05
24/05/2021 12:45,6225.05,6226.22,6221.54,6230.03,6223.88
24/05/2021 13:00,6223.88,6225.63,6216.87,6229.77,6223.29
24/05/2021 13:15,6223.88,6229.72,6222.71,6229.64,6223.88
24/05/2021 13:30,6223.29,6225.63,6217.45,6229.43,6219.21
24/05/2021 13:45,6219.21,6220.37,6211.61,6228.97,6218.62
24/05/2021 14:00,6219.21,6222.71,6216.87,6228.78,6219.21
24/05/2021 14:15,6219.21,6223.88,6218.62,6228.66,6219.79
24/05/2021 14:30,6219.21,6219.79,6213.95,6228.32,6216.28
24/05/2021 14:45,6216.28,6222.13,6216.28,6228.16,6220.37
24/05/2021 15:00,6220.37,6222.71,6217.45,6228.04,6221.54
24/05/2021 15:15,6222.13,6227.97,6220.37,6227.97,6227.97
24/05/2021 15:30,6227.97,6232.64,6226.8,6228.02,6226.8
24/05/2021 15:45,6227.38,6227.38,6219.21,6227.89,6220.37
24/05/2021 16:00,6219.79,6225.63,6217.45,6227.71,6222.71
24/05/2021 16:15,6222.13,6223.88,6216.28,6227.56,6222.71
24/05/2021 16:30,6222.71,6225.63,6220.37,6227.51,6223.88
24/05/2021 16:45,6224.46,6228.55,6222.71,6227.48,6227.38
24/05/2021 17:00,6227.97,6227.97,6219.21,6227.39,6222.71
24/05/2021 17:15,6222.13,6224.46,6218.62,6227.32,6219.21
24/05/2021 17:30,6219.79,6220.37,6214.53,6227.2,6216.28
24/05/2021 17:45,6216.28,6224.46,6213.36,6227.06,6216.87
25/05/2021 09:00,6209.27,6211.61,6191.16,6198.32,6194.08
25/05/2021 09:15,6194.08,6202.85,6189.41,6197.4,6194.67
25/05/2021 09:30,6194.67,6199.34,6189.99,6196.65,6199.34
25/05/2021 09:45,6199.34,6202.85,6193.5,6197.07,6201.09
25/05/2021 10:00,6200.51,6212.78,6194.08,6199.03,6209.86
25/05/2021 10:15,6209.86,6211.03,6198.76,6199.77,6201.68
25/05/2021 10:30,6201.09,6219.79,6201.09,6202.01,6210.44
25/05/2021 10:45,6210.44,6225.63,6205.77,6203.72,6218.04
25/05/2021 11:00,6218.04,6224.46,6206.94,6204.95,6208.69
25/05/2021 11:15,6208.1,6211.61,6203.43,6205.16,6211.03
25/05/2021 11:30,6211.03,6212.78,6205.18,6205.33,6209.27
25/05/2021 11:45,6209.27,6215.12,6205.77,6205.65,6206.35
25/05/2021 12:00,6206.35,6213.36,6205.18,6205.81,6205.77
25/05/2021 12:15,6205.77,6211.03,6203.43,6205.87,6208.69
25/05/2021 12:30,6209.27,6209.27,6197.59,6205.75,6202.85
25/05/2021 12:45,6203.43,6211.03,6203.43,6205.8,6205.18
25/05/2021 13:00,6205.77,6218.04,6204.01,6206.14,6212.78
25/05/2021 13:15,6212.78,6218.62,6211.61,6206.35,6213.36
25/05/2021 13:30,6213.95,6215.12,6208.69,6206.46,6211.03
25/05/2021 13:45,6211.03,6213.36,6207.52,6206.52,6210.44
25/05/2021 14:00,6210.44,6214.53,6208.1,6206.61,6209.27
25/05/2021 14:15,6209.27,6212.19,6206.35,6206.66,6212.19
25/05/2021 14:30,6212.19,6221.54,6210.44,6206.94,6219.21
25/05/2021 14:45,6219.21,6226.22,6217.45,6207.31,6225.05
25/05/2021 15:00,6224.46,6233.81,6222.71,6208.17,6229.14
25/05/2021 15:15,6229.14,6229.72,6220.96,6208.65,6226.22
25/05/2021 15:30,6225.63,6228.55,6222.13,6208.95,6224.46
25/05/2021 15:45,6224.46,6233.81,6219.79,6209.47,6232.64
25/05/2021 16:00,6233.23,6246.66,6232.64,6210.7,6239.07
25/05/2021 16:15,6238.48,6240.24,6233.81,6211.14,6238.48
25/05/2021 16:30,6237.9,6241.99,6237.32,6211.43,6241.41
25/05/2021 16:45,6240.82,6246.08,6236.73,6212.17,6240.24
25/05/2021 17:00,6240.24,6251.34,6238.48,6212.76,6249
25/05/2021 17:15,6249.59,6250.75,6243.16,6213.07,6245.5
25/05/2021 17:30,6245.5,6246.08,6236.73,6213.39,6237.32
